0.232131,0.422495,-0.0203214,-0.00579925,0.0018323,-0.0550598,0.998465
0.286299,0.414021,-0.0449185,-0.00619372,-0.00241574,-0.0470191,0.998872
0.367268,0.407842,-0.0487657,-0.00353609,-0.00279945,-0.0453509,0.998961
0.464873,0.397533,-0.06119,-0.00418777,-0.00407602,-0.0464285,0.998905
0.52192,0.391251,-0.0617455,-0.00395196,-0.00397252,-0.0463878,0.998908
0.58176,0.385492,-0.0723351,-0.00387242,-0.00444591,-0.0459876,0.998925
0.637564,0.380303,-0.0786546,-0.00377101,-0.00370557,-0.0460872,0.998923
0.70525,0.373583,-0.0784063,-0.00371126,-0.00346904,-0.0467087,0.998896
0.847249,0.360848,-0.096259,-0.00472383,-0.00432224,-0.0465495,0.998896
0.923087,0.353149,-0.0941247,-0.00421855,-0.00358486,-0.0469893,0.99888
1.00787,0.348369,-0.104215,-0.00406453,-0.00261202,-0.047247,0.998872
1.1072,0.342222,-0.104031,-0.00414415,-0.00473277,-0.0471903,0.998866
1.20707,0.333811,-0.105404,-0.00381844,-0.00813166,-0.0472688,0.998842
1.41231,0.323071,-0.110457,-0.00239122,-0.00806454,-0.0486192,0.998782
1.5213,0.310729,-0.114243,-0.00355918,-0.00796067,-0.0503593,0.998693
1.63241,0.299688,-0.122991,-0.00467386,-0.00899253,-0.0496404,0.998716
1.74941,0.285946,-0.129204,-0.00505028,-0.00981042,-0.0485769,0.998759
1.86441,0.276485,-0.123992,-0.00368247,-0.00959976,-0.0486195,0.998764
1.99314,0.266886,-0.129693,-0.0031823,-0.00928981,-0.0493793,0.998732
2.11086,0.258045,-0.12918,-0.00384938,-0.00886478,-0.0502124,0.998692
2.2399,0.242434,-0.130786,-0.00391025,-0.00749301,-0.0504795,0.998689
2.35988,0.228673,-0.132943,-0.00432079,-0.00840125,-0.0506165,0.998673
2.49374,0.220112,-0.147537,-0.00471371,-0.00719985,-0.0508998,0.998667
2.61142,0.205793,-0.132166,-0.00465778,-0.00671615,-0.050843,0.998673
2.73329,0.201202,-0.128624,-0.00434197,-0.0061,-0.0508017,0.998681
2.87806,0.177836,-0.12125,-0.00460278,-0.00837859,-0.0517776,0.998613
3.14756,0.147167,-0.129016,-0.00516013,-0.00548185,-0.0520428,0.998617
3.29188,0.136385,-0.117528,-0.00426644,-0.00497227,-0.0514798,0.998653
3.41262,0.123478,-0.114294,-0.00324417,-0.00589882,-0.0521185,0.998618
3.5629,0.110566,-0.108975,-0.00255082,-0.00711749,-0.0523,0.998603
3.70851,0.101052,-0.109422,-0.00331208,-0.00591295,-0.0528924,0.998577
3.85116,0.0893993,-0.0911465,-0.00404855,-0.00724589,-0.0534814,0.998534
3.9822,0.0704047,-0.0805172,-0.0054815,-0.00873579,-0.0536097,0.998509
4.11991,0.0530209,-0.0853891,-0.00625035,-0.0100547,-0.052338,0.998559
4.25495,0.0356027,-0.0821099,-0.00500099,-0.00770349,-0.0522449,0.998592
4.4013,0.0261565,-0.0790215,-0.00395164,-0.00692054,-0.0528553,0.99857
4.54443,0.00182959,-0.0847746,-0.0055076,-0.00592313,-0.0538809,0.998515
4.68146,-0.0103885,-0.0825793,-0.0053667,-0.00387716,-0.0534009,0.998551
4.82095,-0.0337324,-0.0775904,-0.00460083,-0.00427442,-0.0526499,0.998593
4.98565,-0.0519826,-0.0798805,-0.00210866,-0.00345285,-0.0531014,0.998581
5.13433,-0.0603446,-0.0713266,-0.00184681,-0.00406089,-0.0566783,0.998383
5.26969,-0.0687165,-0.0613897,-0.00343319,-0.00367354,-0.060653,0.998146
5.42415,-0.0935363,-0.0668045,-0.00502074,-0.00414659,-0.0630821,0.997987
5.57326,-0.108787,-0.0672455,-0.00445981,-0.00591529,-0.0646452,0.997881
